entry_id,loc_name,loc_id,sample_name,sample_id,tester,family,entry_type,material_type,x,y,Earht,Earht_quality,Hrvwt,Hrvwt_quality,PlotRating,PlotRating_quality,Mst,Mst_quality,Pltht,Pltht_quality,NumPlts,NumPlts_quality,staygrn,staygrn_quality,Tstwt,Tstwt_quality,Yield,Yield_quality
1603,loc_7,997,sam_069,69,tester_1,fam_55,entry,topcross,31,7,46.25,G,19.97,G,9,G,19.9,G,89.38,G,65,G,,,55.5,G,168.1,G
1604,loc_7,997,sam_121,121,tester_1,fam_90,entry,topcross,37,7,48.25,G,26.73,G,9,G,22.4,G,92.8,G,66,G,,,57.1,G,217.9,G
1605,loc_7,997,sam_095,95,tester_1,fam_77,entry,topcross,44,5,50.25,G,30.37,G,9,G,22.8,G,146.55,G,66,G,,,53.5,G,246.3,G
1606,loc_7,997,sam_247,247,tester_1,fam_58,entry,topcross,36,7,49.25,G,26.92,G,6,G,21.3,G,94.19,G,68,G,,,55.7,G,222.6,G
1607,loc_7,997,sam_211,211,tester_1,fam_120,entry,topcross,33,11,50.5,G,26.95,G,9,G,23.2,G,94.06,G,59,G,,,55,G,217.5,G
1608,loc_7,997,sam_059,59,tester_1,fam_89,entry,topcross,48,8,45.5,G,27.57,G,7,G,21.4,G,89.76,G,75,G,,,53,G,227.7,G
1609,loc_7,997,sam_100,100,tester_1,fam_01,entry,topcross,45,4,51.5,G,28.09,G,8,G,21.5,G,53.1,G,68,G,,,54,G,231.7,G
1610,loc_7,997,sam_248,248,tester_1,fam_58,entry,topcross,38,11,45.5,G,24.35,G,8,G,21,G,86.19,G,74,G,,,54.2,G,202.1,G
1611,loc_7,997,sam_101,101,tester_1,fam_01,entry,topcross,39,5,48,G,26.81,G,9,G,22.4,G,92.37,G,64,G,,,55.8,G,218.6,G
1612,loc_7,997,sam_145,145,tester_6,fam_80,entry,topcross,27,8,47.75,G,29.01,G,9,G,26,G,93.03,G,65,G,,,50.8,G,225.5,G
1613,loc_7,997,sam_161,161,tester_6,fam_40,entry,topcross,27,9,48,G,27.82,G,9,G,23.9,G,90.93,G,66,G,,,52.4,G,222.4,G
1614,loc_7,997,sam_168,168,tester_6,fam_92,entry,topcross,31,9,46,G,26.01,G,9,G,25.2,G,84.28,G,68,G,,,52.3,G,204.4,G
1615,loc_7,997,sam_207,207,tester_6,fam_104,entry,topcross,30,4,52.75,G,28.56,G,9,G,24.7,G,95.83,G,63,G,,,52.9,G,225.9,G
1616,loc_7,997,sam_014,14,tester_6,fam_10,entry,topcross,46,9,56.25,G,28.15,G,9,G,22.5,G,96.59,G,69,G,,,51.6,G,229.2,G
1617,loc_7,997,sam_206,206,tester_6,fam_103,entry,topcross,38,9,47,G,29.77,G,12,G,22.9,G,89.66,G,65,G,,,53.5,G,241.2,G
1618,loc_7,997,sam_222,222,tester_6,fam_110,entry,topcross,29,4,49,G,19.62,G,9,G,25.6,G,95.48,G,68,G,,,52.4,G,153.4,G
1619,loc_7,997,sam_208,208,tester_6,fam_71,entry,topcross,28,11,50.25,G,29.13,G,9,G,21.8,G,97.11,G,59,G,,,54.1,G,239.3,G
1620,loc_7,997,sam_072,72,tester_2,fam_53,entry,topcross,30,7,-15.65,G,26.72,G,9,G,21.8,G,91.32,G,71,G,,,53.7,G,219.5,G
1621,loc_7,997,sam_064,64,tester_2,fam_27,entry,topcross,38,10,46.25,G,23.61,G,6,G,20.6,G,87.17,G,77,G,,,51.5,G,197,G
1622,loc_7,997,sam_152,152,tester_2,fam_72,entry,topcross,34,3,-5.54,G,28.9,G,9,G,35.8,G,95.92,G,66,G,,,53.3,G,223.5,G
1623,loc_7,997,sam_090,90,tester_2,fam_46,entry,topcross,42,2,110.61,G,27.79,G,9,G,25,G,90.52,G,59,G,,,53.5,G,219,G
1624,loc_7,997,sam_151,151,tester_2,fam_98,entry,topcross,46,10,45,G,25.09,G,9,G,22.1,G,92.36,G,59,G,,,52.4,G,205.4,G
1625,loc_7,997,sam_224,224,tester_2,fam_79,entry,topcross,32,3,45.5,G,26.5,G,9,G,23.5,G,92.66,G,67,G,,,55.7,G,213,G
1626,loc_7,997,sam_143,143,tester_2,fam_106,entry,topcross,42,13,44.25,G,26.21,G,9,G,24.1,G,86.76,G,60,G,,,53.4,G,209,G
1627,loc_7,997,sam_010,10,tester_2,fam_105,entry,topcross,45,2,44.5,G,29.49,G,9,G,23.9,G,92.47,G,63,G,,,54.4,G,235.8,G
1628,loc_7,997,sam_139,139,tester_2,fam_36,entry,topcross,27,2,47.5,G,26.67,G,9,G,23.2,G,88.28,G,69,G,,,53.7,G,215.2,G
1629,loc_7,997,sam_096,96,tester_2,fam_77,entry,topcross,48,3,48.5,G,34.39,G,9,G,26.6,G,98.12,G,69,G,,,53.9,G,265.2,G
1630,loc_7,997,sam_066,66,tester_2,fam_54,entry,topcross,47,4,47.25,Q,21.12,Q,9,G,18.9,Q,94.68,Q,59,G,,,53.3,Q,180,Q
1631,loc_7,997,sam_105,105,tester_2,fam_01,entry,topcross,36,6,48.75,G,24.86,G,9,G,17.3,G,95.13,G,64,G,,,53.1,G,216,G
1632,loc_7,997,sam_088,88,tester_2,fam_30,entry,topcross,43,3,47,G,25.39,G,9,G,22,G,90.56,G,60,G,,,51.9,G,208.1,G
1633,loc_7,997,sam_111,111,tester_2,fam_70,entry,topcross,45,9,55,G,29.47,G,9,G,21.8,G,101.18,G,67,G,,,53.6,G,242.1,G
1634,loc_7,997,sam_141,141,tester_2,fam_36,entry,topcross,30,2,46,G,24.36,G,9,G,20.5,G,90.97,G,79,G,,,54,G,203.5,G
1635,loc_7,997,sam_204,204,tester_2,fam_42,entry,topcross,35,12,39.5,G,27.2,G,9,G,23.1,G,83.61,G,65,G,,,54.1,G,219.8,G
1636,loc_7,997,sam_104,104,tester_2,fam_01,entry,topcross,42,5,46.75,G,26.34,G,9,G,21.2,G,91.91,G,62,G,,,51.2,G,218.1,G
1637,loc_7,997,sam_163,163,tester_2,fam_40,entry,topcross,35,9,42,G,22.58,G,9,G,21.3,G,85.86,G,68,G,,,51.7,G,186.7,G
1638,loc_7,997,sam_076,76,tester_2,fam_31,entry,topcross,30,6,46,G,25.97,G,9,G,24.9,G,91.52,G,62,G,,,52.3,G,204.9,G
1639,loc_7,997,sam_102,102,tester_2,fam_01,entry,topcross,46,4,104.36,G,29.96,G,8,G,21.5,G,95.69,G,67,G,,,51.1,G,247.1,G
1640,loc_7,997,sam_135,135,tester_2,fam_80,entry,topcross,46,13,42.5,G,23.93,G,9,G,25.7,G,89.48,G,70,G,,,53.8,G,186.8,G
1641,loc_7,997,sam_092,92,tester_2,fam_77,entry,topcross,41,3,50.75,G,30.04,G,9,G,26.5,G,94.66,G,67,G,,,53.3,G,232,G
1642,loc_7,997,sam_157,157,tester_2,fam_97,entry,topcross,48,6,48.5,G,29.48,G,9,G,21.4,G,95.52,G,71,G,,,52.9,G,243.4,G
1643,loc_7,997,sam_178,178,tester_2,fam_32,entry,topcross,48,11,48.75,G,31.4,G,9,G,22,G,100.98,G,72,G,,,54.4,G,257.3,G
1644,loc_7,997,sam_093,93,tester_2,fam_77,entry,topcross,41,13,43.75,G,26.57,G,9,G,26.4,G,86.49,G,64,G,,,52.7,G,205.5,G
1645,loc_7,997,sam_188,188,tester_2,fam_22,entry,topcross,39,8,45.75,G,27.03,G,9,G,20.4,G,93.3,G,64,G,,,53,G,226.1,G
1646,loc_7,997,sam_133,133,tester_2,fam_80,entry,topcross,29,12,48.5,G,30.33,G,9,G,25.8,G,92.99,G,65,G,,,54,G,236.4,G
1647,loc_7,997,sam_165,165,tester_2,fam_60,entry,topcross,28,4,45.25,G,26.27,G,9,G,22.5,G,94.6,G,68,G,,,53,G,213.9,G
1648,loc_7,997,sam_137,137,tester_2,fam_05,entry,topcross,47,12,46,G,27.98,G,9,G,23.4,G,92.99,G,83,G,,,53.4,G,225.2,G
1649,loc_7,997,sam_209,209,tester_2,fam_45,entry,topcross,30,5,53,G,24.95,G,9,G,23,G,94.08,G,62,G,,,51.1,G,201.8,G
1650,loc_7,997,sam_173,173,tester_2,fam_20,entry,topcross,27,6,48.5,G,26.06,G,9,G,23.9,G,89.04,G,68,G,,,53.3,G,208.4,G
1651,loc_7,997,sam_073,73,tester_2,fam_53,entry,topcross,36,11,43.5,G,20.37,G,8,G,17,G,84.5,G,67,G,,,53.7,G,177.6,G
1652,loc_7,997,sam_004,4,tester_2,fam_34,entry,topcross,31,11,47.75,G,26.98,G,8,G,22.8,G,91.41,G,68,G,,,52.2,G,218.8,G
1653,loc_7,997,sam_007,7,tester_2,fam_18,entry,topcross,38,5,45.5,G,12.54,G,9,G,20.9,G,88.57,G,71,G,,,52.6,G,202.3,G
1654,loc_7,997,sam_140,140,tester_2,fam_36,entry,topcross,36,3,42.75,G,24.19,G,9,G,20.8,G,88.9,G,66,G,,,51.9,G,201.3,G
1655,loc_7,997,sam_058,58,tester_2,fam_23,entry,topcross,36,4,46.75,G,26.54,G,9,G,19.5,G,90.23,G,86,G,,,52.7,G,224.5,G
1656,loc_7,997,sam_097,97,tester_2,fam_77,entry,topcross,47,8,45.5,G,29.58,G,9,G,24,G,92.15,G,73,G,,,62.2,G,236.2,G
1657,loc_7,997,sam_074,74,tester_2,fam_101,entry,topcross,38,12,41.75,G,21.52,G,9,G,21.4,G,84.77,G,57,G,,,52.2,G,177.7,G
1658,loc_7,997,sam_210,210,tester_2,fam_29,entry,topcross,39,9,46.75,G,29.49,G,9,G,24.7,G,93.24,G,67,G,,,52.7,G,233.3,G
1659,loc_7,997,sam_150,150,tester_2,fam_06,entry,topcross,43,5,53.25,G,27.51,G,9,G,21.3,G,98.95,G,71,G,,,51.7,G,227.5,G
1660,loc_7,997,sam_134,134,tester_2,fam_80,entry,topcross,37,5,46.75,G,29.06,G,9,G,22.8,G,94.04,G,68,G,,,53.4,G,235.7,G
1661,loc_7,997,sam_175,175,tester_2,fam_39,entry,topcross,37,6,51,G,24.11,G,9,G,19.2,G,91.58,G,71,G,,,53.3,G,204.7,G
1662,loc_7,997,sam_142,142,tester_2,fam_36,entry,topcross,35,11,45,G,26.51,G,8,G,22.4,G,90.34,G,77,G,,,52.5,G,216.1,G
1663,loc_7,997,sam_156,156,tester_2,fam_91,entry,topcross,35,7,47.25,G,30.32,G,9,G,22.3,G,96.36,G,71,G,,,52.5,G,247.5,G
1664,loc_7,997,sam_184,184,tester_2,fam_82,entry,topcross,39,13,42.5,G,25.97,G,9,G,24.8,G,83.82,G,66,G,,,53.6,G,105.4,G
1665,loc_7,997,sam_228,228,tester_2,fam_93,entry,topcross,40,7,47.5,G,31.13,G,9,G,23.2,G,95.49,G,74,G,,,55.5,G,251.2,G
1666,loc_7,997,sam_227,227,tester_2,fam_51,entry,topcross,33,3,42.5,G,27.55,G,9,G,21.9,G,92.87,G,62,G,,,55,G,226.1,G
1667,loc_7,997,sam_065,65,tester_2,fam_27,entry,topcross,27,11,44.75,G,25.05,G,9,G,21.6,G,91.91,G,71,G,,,52.7,G,206.3,G
1668,loc_7,997,sam_113,113,tester_2,fam_70,entry,topcross,29,9,50,G,24.65,G,9,G,22.2,G,97.01,G,64,G,,,54.1,G,201.5,G
1669,loc_7,997,sam_155,155,tester_2,fam_91,entry,topcross,39,10,41.75,G,23.87,G,9,G,25.6,G,91.41,G,71,G,,,51.5,G,186.6,G
1670,loc_7,997,sam_011,11,tester_2,fam_83,entry,topcross,33,12,43,G,27.8,G,9,G,22.8,G,90.45,G,72,G,,,55,G,225.5,G
1671,loc_7,997,sam_108,108,tester_2,fam_70,entry,topcross,39,12,42,G,28.36,G,9,G,25.7,G,90.22,G,64,G,,,51,G,221.4,G
1672,loc_7,997,sam_071,71,tester_2,fam_53,entry,topcross,41,5,43.25,G,26.83,G,9,G,21.4,G,92.07,G,74,G,,,53.1,G,221.6,G
1673,loc_7,997,sam_009,9,tester_2,fam_83,entry,topcross,48,12,44.75,G,32.58,G,9,G,26.6,G,96.08,G,73,G,,,53.7,G,251.2,G
1674,loc_7,997,sam_229,229,tester_2,fam_93,entry,topcross,32,12,42.75,G,25.76,G,9,G,23.3,G,92.02,G,74,G,,,43.8,G,207.6,G
1675,loc_7,997,sam_190,190,tester_2,fam_75,entry,topcross,33,6,48,G,28.48,G,9,G,22.4,G,96.94,G,73,G,,,52.3,G,232.2,G
1676,loc_7,997,sam_003,3,tester_2,fam_44,entry,topcross,29,5,51.75,G,22.05,G,9,G,20.1,G,94.26,G,65,G,,,53.1,G,185.1,G
1677,loc_7,997,sam_158,158,tester_2,fam_97,entry,topcross,31,5,46.25,G,25.1,G,9,G,11.3,G,93.42,G,77,G,,,53,G,209.1,G
1678,loc_7,997,sam_153,153,tester_2,fam_72,entry,topcross,44,2,46.25,G,30.77,G,9,G,22,G,94.43,G,70,G,,,52,G,252.2,G
1679,loc_7,997,sam_128,128,tester_2,fam_96,entry,topcross,40,4,44.25,G,29.8,G,9,G,23.6,G,93.01,G,63,G,,,53.3,G,239.2,G
1680,loc_7,997,sam_138,138,tester_2,fam_106,entry,topcross,42,4,49.25,G,27.18,G,9,G,24.6,G,96.12,G,71,G,,,52.6,G,215.3,G
1681,loc_7,997,sam_002,2,tester_2,fam_111,entry,topcross,32,10,43.5,G,24.8,G,9,G,22.7,G,89.74,G,73,G,,,54.1,G,201.4,G
1682,loc_7,997,sam_154,154,tester_2,fam_91,entry,topcross,39,3,43.5,G,28.32,G,9,G,25.3,G,90.28,G,63,G,,,51.6,G,222.3,G
1683,loc_7,997,sam_230,230,tester_2,fam_93,entry,topcross,42,9,48.5,G,27.71,G,9,G,20.2,G,92,G,71,G,,,49.3,G,232.3,G
1684,loc_7,997,sam_077,77,tester_2,fam_124,entry,topcross,29,10,44.5,G,24.34,G,9,G,23.8,G,90.9,G,62,G,,,53.6,G,194.9,G
1685,loc_7,997,sam_020,20,tester_3,fam_13,entry,topcross,41,6,56.5,G,25.8,G,8,G,19,G,98.15,G,84,G,,,52.9,G,219.6,G
1686,loc_7,997,sam_167,167,tester_3,fam_109,entry,topcross,38,7,47.5,G,26.25,G,9,G,21.8,G,89.41,G,70,G,,,54.4,G,215.7,G
1687,loc_7,997,sam_021,21,tester_3,fam_01,entry,topcross,42,10,44.5,G,25.78,G,9,G,20.1,G,98.44,G,66,G,,,52.4,G,216.4,G
1688,loc_7,997,sam_099,99,tester_3,fam_01,entry,topcross,43,7,49.5,G,28.37,G,9,G,21.9,G,93.96,G,65,G,,,52.4,G,232.8,G
1689,loc_7,997,sam_055,55,tester_3,fam_118,entry,topcross,31,10,46,G,23.68,G,9,G,23.2,G,87.77,G,65,G,,,55,G,191.1,G
1690,loc_7,997,sam_024,24,tester_3,fam_02,entry,topcross,32,5,48,G,24.66,G,9,G,21,G,91.45,G,62,G,,,54.4,G,204.7,G
1691,loc_7,997,sam_036,36,tester_3,fam_37,entry,topcross,32,6,52.5,G,22.11,G,9,G,20.1,G,91.13,G,66,G,,,55.2,G,185.6,G
1692,loc_7,997,sam_107,107,tester_3,fam_01,entry,topcross,32,2,43.75,G,24.04,G,9,G,18.7,G,87.44,G,70,G,,,53,G,205.3,G
1693,loc_7,997,sam_042,42,tester_3,fam_03,entry,topcross,40,2,53.75,G,26.09,G,9,G,21.8,G,91.35,G,63,G,,,53.5,G,214.4,G
1694,loc_7,997,sam_031,31,tester_3,fam_25,entry,topcross,42,12,48.25,G,25.47,G,9,G,21.6,G,91.75,G,69,G,,,54,G,209.8,G
1695,loc_7,997,sam_008,8,tester_3,fam_56,entry,topcross,41,8,53.75,G,28.34,G,9,G,19,G,93.34,G,67,G,,,54.7,G,241.2,G
1696,loc_7,997,sam_030,30,tester_3,fam_25,entry,topcross,43,4,49,G,25.26,G,9,G,19.8,G,98.51,G,73,G,,,53.9,G,212.8,G
1697,loc_7,997,sam_026,26,tester_3,fam_16,entry,topcross,46,12,49,G,28.04,G,9,G,23.3,G,91.5,G,56,G,,,53.5,G,226,G
1698,loc_7,997,sam_044,44,tester_3,fam_03,entry,topcross,46,11,49.25,G,25.77,G,9,G,22.5,G,96.51,G,67,G,,,52.4,G,209.8,G
1699,loc_7,997,sam_070,70,tester_3,fam_31,entry,topcross,32,7,50,G,25.4,G,9,G,20.9,G,89.93,G,72,G,,,54.2,G,211.1,G
1700,loc_7,997,sam_016,16,tester_3,fam_28,entry,topcross,39,6,46.75,G,12.45,G,9,G,18.7,G,88.32,G,69,G,,,52.4,G,215,G
1701,loc_7,997,sam_015,15,tester_3,fam_26,entry,topcross,33,2,44.75,G,26.15,G,9,G,19.4,G,89.32,G,70,G,,,53.7,G,221.4,G
1702,loc_7,997,sam_029,29,tester_3,fam_25,entry,topcross,34,7,47.75,G,25.08,G,9,G,20.8,G,89.49,G,67,G,,,54.9,G,208.7,G
1703,loc_7,997,sam_130,130,tester_3,fam_80,entry,topcross,37,3,53,G,23.83,G,9,G,18.9,G,88.46,G,74,G,,,55.9,G,203.1,G
1704,loc_7,997,sam_052,52,tester_3,fam_03,entry,topcross,40,6,49.25,G,30.66,G,9,G,20.1,G,93.51,G,74,G,,,53.6,G,257.4,G
1705,loc_7,997,sam_041,41,tester_3,fam_76,entry,topcross,43,6,58,G,25.49,G,9,G,22,G,97.1,G,68,G,,,53.9,G,208.9,G
1706,loc_7,997,sam_067,67,tester_3,fam_54,entry,topcross,32,8,56.5,G,26.6,G,5,G,19.6,G,90.91,G,65,G,,,54.3,G,224.7,G
1707,loc_7,997,sam_032,32,tester_3,fam_25,entry,topcross,37,12,49.75,G,22.57,G,7,G,21.1,G,86.07,G,68,G,,,56.2,G,187.1,G
1708,loc_7,997,sam_006,6,tester_3,fam_87,entry,topcross,38,6,47.75,G,26.74,G,9,G,22.2,G,88.79,G,72,G,,,54,G,218.6,G
1709,loc_7,997,sam_054,54,tester_3,fam_88,entry,topcross,41,10,48.25,G,25.02,G,9,G,21.8,G,94.36,G,76,G,,,55.3,G,205.6,G
1710,loc_7,997,sam_053,53,tester_3,fam_03,entry,topcross,28,12,47.75,G,24.7,G,9,G,21.2,G,92.81,G,64,G,,,53.4,G,204.5,G
1711,loc_7,997,sam_045,45,tester_3,fam_19,entry,topcross,39,4,45.25,G,24.26,G,9,G,20.9,G,87.04,G,65,G,,,53.6,G,201.6,G
1712,loc_7,997,sam_194,194,tester_3,fam_117,entry,topcross,47,10,50,G,30.1,G,9,G,21.6,G,97.07,G,61,G,,,64.7,G,247.9,G
1713,loc_7,997,sam_051,51,tester_3,fam_123,entry,topcross,44,6,-12.64,G,26.9,G,8,G,20.5,G,98.56,G,74,G,,,53,G,224.7,G
1714,loc_7,997,sam_012,12,tester_3,fam_119,entry,topcross,35,2,49,G,40.1,G,9,G,20.8,G,88.19,G,76,G,,,51.4,G,211.4,G
1715,loc_7,997,sam_127,127,tester_3,fam_65,entry,topcross,36,8,43,G,29.63,G,9,G,21.4,G,44.21,G,70,G,,,53.2,G,244.7,G
1716,loc_7,997,sam_056,56,tester_3,fam_07,entry,topcross,34,4,47.5,G,26.21,G,9,G,22.9,G,91.84,G,59,G,,,51.3,G,212.3,G
1717,loc_7,997,sam_195,195,tester_3,fam_117,entry,topcross,31,3,49.75,G,22.69,G,9,G,20.9,G,89.74,G,61,G,,,55.2,G,188.6,G
1718,loc_7,997,sam_112,112,tester_3,fam_70,entry,topcross,28,10,48,G,25.88,G,9,G,22.9,G,91.33,G,71,G,,,54.6,G,209.6,G
1719,loc_7,997,sam_061,61,tester_3,fam_64,entry,topcross,45,8,53,G,25.08,G,7,G,20.1,G,94.17,G,76,G,,,51.2,G,210.5,G
1720,loc_7,997,sam_043,43,tester_3,fam_03,entry,topcross,40,13,-19.61,G,24.81,G,9,G,20.3,G,85.36,G,66,G,,,52.3,G,207.8,G
1721,loc_7,997,sam_040,40,tester_3,fam_02,entry,topcross,31,6,47.25,G,22.48,G,9,G,21.1,G,89.37,G,70,G,,,54.2,G,186.4,G
1722,loc_7,997,sam_225,225,tester_3,fam_95,entry,topcross,45,6,50.25,G,25.39,G,9,G,19.9,G,97.86,G,66,G,,,56.8,G,213.7,G
1723,loc_7,997,sam_025,25,tester_3,fam_16,entry,topcross,45,13,47.5,G,27.19,G,9,G,22.9,G,92.77,G,66,G,,,53.6,G,220.3,G
1724,loc_7,997,sam_019,19,tester_3,fam_11,entry,topcross,45,7,53.25,G,24.99,G,9,G,19.5,G,97.84,G,63,G,,,53.4,G,211.4,G
1725,loc_7,997,sam_013,13,tester_3,fam_119,entry,topcross,33,8,54.25,G,29.31,G,8,G,22,G,97.06,G,63,G,,,54.4,G,240.2,G
1726,loc_7,997,sam_114,114,tester_3,fam_70,entry,topcross,30,12,46,G,26.65,G,9,G,22.2,G,90.89,G,73,G,,,53.8,G,217.8,G
1727,loc_7,997,sam_240,240,tester_3,fam_102,entry,topcross,35,4,47.25,G,26,G,9,G,21.2,G,90.86,G,64,G,,,55.8,G,215.3,G
1728,loc_7,997,sam_023,23,tester_3,fam_02,entry,topcross,29,2,52,G,18.34,G,9,G,21.5,G,93.91,G,64,G,,,53.2,G,151.3,G
1729,loc_7,997,sam_001,1,tester_3,fam_111,entry,topcross,28,5,54,G,23.55,G,9,G,21.9,G,90.68,G,70,G,,,52.6,G,193.2,G
1730,loc_7,997,sam_171,171,tester_3,fam_08,entry,topcross,47,3,54,G,26.3,G,7,G,19.8,G,99.81,G,72,G,,,53.7,G,120.4,G
1731,loc_7,997,sam_018,18,tester_3,fam_52,entry,topcross,34,6,51.25,G,24.73,G,9,G,21.8,G,92.54,G,68,G,,,52.8,G,203.2,G
1732,loc_7,997,sam_022,22,tester_3,fam_02,entry,topcross,39,7,45.75,G,26.9,G,9,G,19,G,92.46,G,91,G,,,53.3,G,228.9,G
1733,loc_7,997,sam_103,103,tester_3,fam_01,entry,topcross,46,8,52.75,G,27.6,G,9,G,20.9,G,95.85,G,62,G,,,53.6,G,229.4,G
1734,loc_7,997,sam_048,48,tester_3,fam_118,entry,topcross,37,11,43.75,G,20.93,G,8,G,23.3,G,84.57,G,64,G,,,54.8,G,168.7,G
1735,loc_7,997,sam_034,34,tester_3,fam_25,entry,topcross,32,4,50,G,25.63,G,9,G,23.2,G,93.87,G,60,G,,,54.9,G,206.8,G
1736,loc_7,997,sam_037,37,tester_3,fam_76,entry,topcross,41,4,52.5,G,25.59,G,9,G,21,G,93.07,G,68,G,,,56.4,G,212.4,G
1737,loc_7,997,sam_047,47,tester_3,fam_76,entry,topcross,44,13,51,G,24.51,G,9,G,20.3,G,92.62,G,62,G,,,55,G,205.2,G
1738,loc_7,997,sam_005,5,tester_3,fam_84,entry,topcross,37,4,49.5,G,24.05,G,9,G,20.4,G,88.65,G,69,G,,,54.4,G,201.1,G
1739,loc_7,997,sam_039,39,tester_3,fam_02,entry,topcross,36,5,49.25,G,28.37,G,9,G,20.8,G,92.73,G,67,G,,,53.2,G,236.1,G
1740,loc_7,997,sam_226,226,tester_3,fam_51,entry,topcross,42,11,52,G,24.73,G,9,G,20.6,G,93.6,G,63,G,,,53.9,G,206.3,G
1741,loc_7,997,sam_027,27,tester_3,fam_16,entry,topcross,31,8,46.75,G,25.57,G,5,G,21.8,G,90.07,G,62,G,,,55.2,G,210.1,G
1742,loc_7,997,sam_057,57,tester_3,fam_66,entry,topcross,42,6,54.25,G,27.35,G,8,G,22.7,G,100.37,G,69,G,,,51.9,G,222.1,G
1986,loc_7,997,sam_215,215,NA,NA,check,hybrid,30,11,47.75,G,6.75,G,9,G,20.2,G,89.88,G,62,G,,,53.2,G,175.9,G
1987,loc_7,997,sam_215,215,NA,NA,check,hybrid,48,5,48.5,G,27.52,G,9,G,19.2,G,92.36,G,75,G,,,53,G,233.6,G
1988,loc_7,997,sam_215,215,NA,NA,check,hybrid,40,3,46.75,G,25.16,G,9,G,18.7,G,93.34,G,65,G,,,54,G,214.9,G
1989,loc_7,997,sam_216,216,NA,NA,check,hybrid,45,10,48,G,28.15,G,9,G,19.2,G,96.78,G,69,G,,,53.1,G,239,G
1990,loc_7,997,sam_216,216,NA,NA,check,hybrid,44,4,50,G,27.54,G,9,G,20.2,G,98.32,G,56,G,,,53.4,G,230.9,G
1991,loc_7,997,sam_216,216,NA,NA,check,hybrid,29,6,44,G,23.72,G,9,G,19.4,G,89.59,G,75,G,,,53.6,G,200.9,G
1992,loc_7,997,sam_216,216,NA,NA,check,hybrid,38,13,46.5,G,23.76,G,9,G,19.6,G,85.22,G,67,G,,,53.1,G,200.7,G
1993,loc_7,997,sam_217,217,NA,NA,check,hybrid,41,9,49.25,G,27.83,G,9,G,21.5,G,90.73,G,72,G,,,56.2,G,229.5,G
1994,loc_7,997,sam_219,219,NA,NA,check,hybrid,34,12,44,G,28.41,G,9,G,21.2,G,88.44,G,67,G,,,52.9,G,235.2,G
1995,loc_7,997,sam_219,219,NA,NA,check,hybrid,36,2,46.25,G,26.71,G,9,G,21.2,G,88.64,G,67,G,,,53.1,G,221.1,G
1996,loc_7,997,sam_219,219,NA,NA,check,hybrid,33,7,46.25,G,27.97,G,9,G,20.8,G,90.87,G,71,G,,,43.1,G,232.7,G
1997,loc_7,997,sam_219,219,NA,NA,check,hybrid,37,8,43,G,27.03,G,7,G,21.5,G,86.8,G,69,G,,,53.9,G,222.9,G
1743,loc_8,998,sam_214,214,NA,NA,check,hybrid,23,53,89.7382,G,20.21,G,9,G,19.8,G,75.81,G,60,G,,,56.3,G,170.3,G
1744,loc_8,998,sam_216,216,NA,NA,check,hybrid,20,50,86.995,G,24.72,G,9,G,21.3,G,72.64,G,65,G,,,53.6,G,204.4,G
1745,loc_8,998,sam_217,217,NA,NA,check,hybrid,27,57,101.6,G,21.71,G,9,G,23.7,G,77.43,G,62,G,,,55.2,G,174,G
1746,loc_8,998,sam_221,221,NA,NA,check,hybrid,27,53,77.47,G,18.6,G,9,G,25.3,G,68.33,G,61,G,,,52.4,G,146,G
1747,loc_8,998,sam_213,213,NA,NA,check,hybrid,27,54,81.28,G,19.24,G,9,G,26.4,G,68.83,G,65,G,,,53.5,G,148.8,G
1748,loc_8,998,sam_087,87,tester_5,fam_78,entry,topcross,10,49,80.645,G,21.22,G,9,G,20.3,G,72.93,G,59,G,,,56.2,G,177.7,G
1749,loc_8,998,sam_131,131,tester_5,fam_80,entry,topcross,23,55,109.855,G,25.07,G,9,G,21.7,G,72.16,G,61,G,,,55.6,G,206.2,G
1750,loc_8,998,sam_176,176,tester_5,fam_14,entry,topcross,15,53,95.25,G,20.57,G,9,G,21.8,G,78.41,G,59,G,,,55.1,G,169,G
1751,loc_8,998,sam_187,187,tester_5,fam_69,entry,topcross,27,49,72.39,G,20.97,G,9,G,23.3,G,67.3,G,62,G,,,54,G,169,G
1752,loc_8,998,sam_079,79,tester_5,fam_124,entry,topcross,12,50,133.79,G,20.7,G,9,G,22.6,G,65.58,G,65,G,,,54.4,G,168.3,G
1753,loc_8,998,sam_186,186,tester_5,fam_100,entry,topcross,23,47,80.01,G,20.31,G,9,G,22.5,G,65.79,G,62,G,,,55.3,G,165.4,G
1754,loc_8,998,sam_196,196,tester_5,fam_117,entry,topcross,21,51,90.805,G,19.55,G,9,G,20.7,G,69.95,G,65,G,,,54.8,G,162.9,G
1755,loc_8,998,sam_177,177,tester_5,fam_09,entry,topcross,8,49,76.2,G,23.28,G,9,G,24.9,G,72.35,G,58,G,,,52.9,G,183.7,G
1756,loc_8,998,sam_085,85,tester_5,fam_78,entry,topcross,14,51,99.06,G,21.84,G,9,G,22.6,G,73.01,G,59,G,,,53.8,G,177.6,G
1757,loc_8,998,sam_060,60,tester_5,fam_64,entry,topcross,21,56,82.55,G,34.53,G,9,G,22.1,G,73.4,G,63,G,,,54.9,G,181.1,G
